"startDate","timeStep","species","location","size","sizeNext","sizeChange","log.sizeChange","surv"
2007-10-13,1,"CV","BP",54.5,84.68405621,30.18405621,3.40731384490517,1
2007-10-13,1,"CV","BP",43.6,72,28.4,3.34638914516716,1
2007-10-13,1,"CV","BP",53.84794257,NA,NA,NA,0
2007-10-13,1,"CV","BP",62.2,75.07936508,12.87936508,2.55562642443011,1
2007-10-13,1,"CV","BP",76.7,89.6,12.9,2.55722731136763,1
2007-10-13,1,"CV","BP",51.3,NA,NA,NA,0
2007-10-13,1,"CV","BP",53.2,83.47083207,30.27083207,3.41018461092805,1
2006-10-13,0,"CV","CH",45.8,53.5,7.7,2.04122032885964,1
2006-10-13,0,"CV","CH",37.6,47,9.4,2.24070968927596,1
2006-10-13,0,"CV","CH",40.6,NA,NA,NA,0
2006-10-13,0,"CV","CH",34.2,64.7,30.5,3.41772668361337,1
2006-10-13,0,"CV","CH",40.6,NA,NA,NA,0
2006-10-13,0,"CV","CH",26.6,57,30.4,3.41444260841218,1
2006-10-13,0,"CV","CH",36.8,54.3,17.5,2.86220088092947,1
2006-10-13,0,"CV","CH",39.1,64.4,25.3,3.23080439573347,1
2006-10-13,0,"CV","CH",38.1,NA,NA,NA,0
2006-10-13,0,"CV","CH",41,66.18238803,25.18238803,3.22614486248311,1
2006-10-13,0,"CV","CH",37.4,50.3,12.9,2.55722731136763,1
2006-10-13,0,"CV","CH",30.2,59.7,29.5,3.38439026334577,1
2006-10-13,0,"CV","CH",28.1,58.7,30.6,3.42100000895834,1
2006-10-13,0,"CV","CH",41.7,NA,NA,NA,0
2006-10-13,0,"CV","CH",26.7,NA,NA,NA,0
2006-10-13,0,"CV","CH",28.3,NA,NA,NA,0
2006-10-13,0,"CV","CH",26,NA,NA,NA,0
2006-10-13,0,"CV","CH",23.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",45.7,NA,NA,NA,0
2006-10-13,0,"CV","CH",33.8,49.8,16,2.77258872223978,1
2006-10-13,0,"CV","CH",36,NA,NA,NA,0
2006-10-13,0,"CV","CH",44.3,70.8,26.5,3.27714473299218,1
2006-10-13,0,"CV","CH",28.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",27.8,56.5,28.7,3.35689712276558,1
2006-10-13,0,"CV","CH",45.1,NA,NA,NA,0
2006-10-13,0,"CV","CH",27.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",30.8,54.5,23.7,3.16547504814109,1
2006-10-13,0,"CV","CH",32.9,NA,NA,NA,0
2006-10-13,0,"CV","CH",47,NA,NA,NA,0
2006-10-13,0,"CV","CH",30.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",39.1,NA,NA,NA,0
2006-10-13,0,"CV","CH",34.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",41.6,59.1,17.5,2.86220088092947,1
2006-10-13,0,"CV","CH",35.4,NA,NA,NA,0
2006-10-13,0,"CV","CH",34.6,NA,NA,NA,0
2006-10-13,0,"CV","CH",32.5,71.5,39,3.66356164612965,1
2006-10-13,0,"CV","CH",37.3,NA,NA,NA,0
2006-10-13,0,"CV","CH",47.1,66.6,19.5,2.9704144655697,1
2006-10-13,0,"CV","CH",39.3,65.9,26.6,3.28091121578765,1
2006-10-13,0,"CV","CH",45.9,61,15.1,2.71469474382088,1
2006-10-13,0,"CV","CH",39,62.3,23.3,3.14845336057165,1
2006-10-13,0,"CV","CH",45.4,NA,NA,NA,0
2006-10-13,0,"CV","CH",32.8,61.2,28.4,3.34638914516716,1
2006-10-13,0,"CV","CH",42.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",30,NA,NA,NA,0
2006-10-13,0,"CV","CH",41.3,NA,NA,NA,0
2006-10-13,0,"CV","CH",39.6,48.7,9.1,2.2082744135228,1
2006-10-13,0,"CV","CH",37.4,64.9,27.5,3.31418600467253,1
2006-10-13,0,"CV","CH",57.3,69.5,12.2,2.50143595173921,1
2006-10-13,0,"CV","CH",46,65.9,19.9,2.99071973173045,1
2006-10-13,0,"CV","CH",46.4,68.5,22.1,3.09557760852371,1
2006-10-13,0,"CV","CH",31.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",48.4,59,10.6,2.36085400111802,1
2006-10-13,0,"CV","CH",50.9,NA,NA,NA,0
2006-10-13,0,"CV","CH",39.4,NA,NA,NA,0
2006-10-13,0,"CV","CH",38.9,NA,NA,NA,0
2006-10-13,0,"CV","CH",43.3,62.4,19.1,2.94968833505258,1
2006-10-13,0,"CV","CH",45.6,67.1,21.5,3.06805293513362,1
2006-10-13,0,"CV","CH",40.8,65.4,24.6,3.20274644293832,1
2006-10-13,0,"CV","CH",42.4,63.8,21.4,3.06339092202781,1
2006-10-13,0,"CV","CH",42.4,57,14.6,2.68102152871429,1
2006-10-13,0,"CV","CH",42.1,65.3,23.2,3.14415227867226,1
2006-10-13,0,"CV","CH",36.6,61.22693863,24.62693863,3.20384091005079,1
2006-10-13,0,"CV","CH",37.9,58.8,20.9,3.03974915897077,1
2006-10-13,0,"CV","CH",49.8,63.6,13.8,2.62466859216316,1
2006-10-13,0,"CV","CH",36.9,60.9,24,3.17805383034795,1
2006-10-13,0,"CV","CH",40.9,64.2,23.3,3.14845336057166,1
2006-10-13,0,"CV","CH",44.7,66.2,21.5,3.06805293513362,1
2006-10-13,0,"CV","CH",34.6,NA,NA,NA,0
2006-10-13,0,"CV","CH",42.7,NA,NA,NA,0
2006-10-13,0,"CV","CH",48.1,NA,NA,NA,0
2006-10-13,0,"CV","CH",37.9,57.79092104,19.89092104,2.99026339848054,1
2006-10-13,0,"CV","CH",41.3,71.4,30.1,3.40452517175483,1
2006-10-13,0,"CV","CH",34.2,63.6,29.4,3.38099467434464,1
2006-10-13,0,"CV","CH",37.3,59.4,22.1,3.09557760852371,1
2006-10-13,0,"CV","CH",42.3,63.6,21.3,3.05870707271538,1
2006-10-13,0,"CV","CH",47,62.44161359,15.44161359,2.73706604626049,1
2006-10-13,0,"CV","CH",29.8,59.5,29.7,3.39114704580865,1
2006-10-13,0,"CV","CH",33.1,50.8,17.7,2.87356463957978,1
2006-10-13,0,"CV","CH",34.8,59.1,24.3,3.1904763503465,1
2006-10-13,0,"CV","CH",46.7,68,21.3,3.05870707271538,1
2006-10-13,0,"CV","CH",30.7,NA,NA,NA,0
2006-10-13,0,"CV","CH",49.2,67.2908857,18.0908857,2.89540825896046,1
2006-10-13,0,"CV","CH",28.8,57.7,28.9,3.36384159511839,1
2006-10-13,0,"CV","CH",37.2,59.5,22.3,3.10458667846607,1
2006-10-13,0,"CV","CH",33.1,NA,NA,NA,0
2006-10-13,0,"CV","CH",28.3,45.1,16.8,2.82137888640921,1
2006-10-13,0,"CV","CH",32.3,NA,NA,NA,0
2006-10-13,0,"CV","CH",23.9,57.1,33.2,3.50254987592244,1
2006-10-13,0,"CV","CH",17.1,NA,NA,NA,0
2006-10-13,0,"CV","CH",24.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",26.3,NA,NA,NA,0
2006-10-13,0,"CV","CH",35.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",36.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",35,56.9,21.9,3.08648663682246,1
2006-10-13,0,"CV","CH",38.7,NA,NA,NA,0
2006-10-13,0,"CV","CH",36.4,NA,NA,NA,0
2006-10-13,0,"CV","CH",37,NA,NA,NA,0
2006-10-13,0,"CV","CH",37.1,NA,NA,NA,0
2006-10-13,0,"CV","CH",40.3,64.16034779,23.86034779,3.17221799284183,1
2006-10-13,0,"CV","CH",44.9,64.2,19.3,2.96010509591084,1
2006-10-13,0,"CV","CH",46.4,NA,NA,NA,0
2006-10-13,0,"CV","CH",43.3,59,15.7,2.75366071235426,1
2006-10-13,0,"CV","CH",41.7,66.6,24.9,3.21486780347066,1
2006-10-13,0,"CV","CH",28.5,52.9,24.4,3.19458313229916,1
2006-10-13,0,"CV","CH",40.2,57.4,17.2,2.84490938381941,1
2006-10-13,0,"CV","CH",40.8,59.7,18.9,2.9391619220656,1
2006-10-13,0,"CV","CH",34,68.7,34.7,3.54673968695281,1
2006-10-13,0,"CV","CH",35.9,NA,NA,NA,0
2006-10-13,0,"CV","CH",35.6,53.8,18.2,2.90142159408275,1
2006-10-13,0,"CV","CH",35.9,NA,NA,NA,0
2006-10-13,0,"CV","CH",33.1,NA,NA,NA,0
2006-10-13,0,"CV","CH",44.2,69.4,25.2,3.22684399451738,1
2006-10-13,0,"CV","CH",35.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",24.9,54.9,30,3.40119738166216,1
2006-10-13,0,"CV","CH",45.3,63.3,18,2.89037175789616,1
2006-10-13,0,"CV","CH",41.4,64.6,23.2,3.14415227867226,1
2006-10-13,0,"CV","CH",45.5,72,26.5,3.27714473299218,1
2006-10-13,0,"CV","CH",54,72.2,18.2,2.90142159408275,1
2006-10-13,0,"CV","CH",41.7,60.6,18.9,2.9391619220656,1
2006-10-13,0,"CV","CH",41,46.8,5.8,1.75785791755237,1
2006-10-13,0,"CV","CH",44.4,NA,NA,NA,0
2006-10-13,0,"CV","CH",47.6,65.3,17.7,2.87356463957978,1
2006-10-13,0,"CV","CH",31.3,52.5,21.2,3.05400118167797,1
2006-10-13,0,"CV","CH",56.9,69.5,12.6,2.53369681395743,1
2006-10-13,0,"CV","CH",43.7,65.6,21.9,3.08648663682245,1
2006-10-13,0,"CV","CH",45.3,53,7.7,2.04122032885964,1
2006-10-13,0,"CV","CH",53.7,71.9,18.2,2.90142159408275,1
2006-10-13,0,"CV","CH",49.9,68,18.1,2.89591193827178,1
2006-10-13,0,"CV","CH",36.7,NA,NA,NA,0
2006-10-13,0,"CV","CH",42,70.3,28.3,3.34286180464919,1
2006-10-13,0,"CV","CH",35.7,57.1,21.4,3.06339092202781,1
2006-10-13,0,"CV","CH",31.7,58.7,27,3.29583686600433,1
2006-10-13,0,"CV","CH",39.6,NA,NA,NA,0
2006-10-13,0,"CV","CH",41,NA,NA,NA,0
2006-10-13,0,"CV","CH",30.7,57.3,26.6,3.28091121578765,1
2006-10-13,0,"CV","CH",33.9,61.5,27.6,3.3178157727231,1
2006-10-13,0,"CV","CH",34.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",50.4,76.2,25.8,3.25037449192757,1
2006-10-13,0,"CV","CH",32.8,NA,NA,NA,0
2006-10-13,0,"CV","CH",39,55.6,16.6,2.8094026953625,1
2006-10-13,0,"CV","CH",43.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",39.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",35.6,55.1,19.5,2.9704144655697,1
2006-10-13,0,"CV","CH",45.3,61.9,16.6,2.8094026953625,1
2006-10-13,0,"CV","CH",53,71.4,18.4,2.91235066461494,1
2006-10-13,0,"CV","CH",42.9,75.9,33,3.49650756146648,1
2006-10-13,0,"CV","CH",33.9,57.18430897,23.28430897,3.14777969894866,1
2006-10-13,0,"CV","CH",33.5,55.56667678,22.06667678,3.0940686325829,1
2006-10-13,0,"CV","CH",41.5,57.5,16,2.77258872223978,1
2006-10-13,0,"CV","CH",33.7,48.7,15,2.70805020110221,1
2006-10-13,0,"CV","CH",40.2,56.07218684,15.87218684,2.76456832214662,1
2006-10-13,0,"CV","CH",46.1,NA,NA,NA,0
2006-10-13,0,"CV","CH",45.8,NA,NA,NA,0
2006-10-13,0,"CV","CH",26,NA,NA,NA,0
2006-10-13,0,"CV","CH",43.6,64.9,21.3,3.05870707271538,1
2006-10-13,0,"CV","CH",36.1,72.8,36.7,3.60277675506052,1
2006-10-13,0,"CV","CH",44.6,68.7,24.1,3.18221184049661,1
2006-10-13,0,"CV","CH",41.6,56.7,15.1,2.71469474382088,1
2006-10-13,0,"CV","CH",42.4,56.3,13.9,2.63188884013665,1
2006-10-13,0,"CV","CH",35.7,59.3,23.6,3.16124671203156,1
2006-10-13,0,"CV","CH",35.3,NA,NA,NA,0
2006-10-13,0,"CV","CH",39.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",47.5,59.9,12.4,2.51769647261099,1
2006-10-13,0,"CV","CH",36.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",51.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",48,NA,NA,NA,0
2006-10-13,0,"CV","CH",43.4,NA,NA,NA,0
2006-10-13,0,"CV","CH",33.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",32.4,52.2,19.8,2.98568193770049,1
2006-10-13,0,"CV","CH",27.8,NA,NA,NA,0
2006-10-13,0,"CV","CH",44.5,71.1,26.6,3.28091121578765,1
2006-10-13,0,"CV","CH",29.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",41.1,67.9,26.8,3.28840188751681,1
2006-10-13,0,"CV","CH",35.7,NA,NA,NA,0
2006-10-13,0,"CV","CH",39.9,65,25.1,3.22286784613774,1
2006-10-13,0,"CV","CH",37.1,NA,NA,NA,0
2006-10-13,0,"CV","CH",10.6,NA,NA,NA,0
2006-10-13,0,"CV","CH",17.4,NA,NA,NA,0
2006-10-13,0,"CV","CH",17.5,50.1,32.6,3.48431228837266,1
2006-10-13,0,"CV","CH",18.1,53.4,35.3,3.56388296393925,1
2006-10-13,0,"CV","CH",9.3,41.2,31.9,3.4626060097908,1
2006-10-13,0,"CV","CH",13.5,52.7,39.2,3.66867674679642,1
2006-10-13,0,"CV","CH",11.3,59,47.7,3.8649313978943,1
2006-10-13,0,"CV","CH",13.7,NA,NA,NA,0
2006-10-13,0,"CV","CH",15,NA,NA,NA,0
2006-10-13,0,"CV","CH",12.3,53.8,41.5,3.72569342723665,1
2006-10-13,0,"CV","CH",8.7,NA,NA,NA,0
2006-10-13,0,"CV","CH",17.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",11.3,NA,NA,NA,0
2006-10-13,0,"CV","CH",16.2,46.4,30.2,3.40784192438082,1
2006-10-13,0,"CV","CH",18.2,48,29.8,3.39450839351136,1
2006-10-13,0,"CV","CH",10.9,NA,NA,NA,0
2006-10-13,0,"CV","CH",7.6,NA,NA,NA,0
2006-10-13,0,"CV","CH",14.3,NA,NA,NA,0
2006-10-13,0,"CV","CH",13.7,50.5,36.8,3.60549784517489,1
2006-10-13,0,"CV","CH",6.4,42.8,36.4,3.5945687746427,1
2006-10-13,0,"CV","CH",16.5,54.3,37.8,3.63230910262554,1
2006-10-13,0,"CV","CH",20.5,40.2,19.7,2.98061863574394,1
2006-10-13,0,"CV","CH",12.7,NA,NA,NA,0
2006-10-13,0,"CV","CH",13.3,45.4,32.1,3.46885603013597,1
2006-10-13,0,"CV","CH",17.7,43.6,25.9,3.25424296870549,1
2006-10-13,0,"CV","CH",19.9,NA,NA,NA,0
2006-10-13,0,"CV","CH",11.6,NA,NA,NA,0
2006-10-13,0,"CV","CH",7.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",18.9,62.6,43.7,3.77734810210154,1
2006-10-13,0,"CV","CH",13.1,50.5,37.4,3.62167070442049,1
2006-10-13,0,"CV","CH",14.4,NA,NA,NA,0
2006-10-13,0,"CV","CH",18.5,49.4,30.9,3.4307561839037,1
2006-10-13,0,"CV","CH",15.9,NA,NA,NA,0
2006-10-13,0,"CV","CH",12.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",14,45.9,31.9,3.4626060097908,1
2006-10-13,0,"CV","CH",19.7,62.3,42.6,3.75185425327532,1
2006-10-13,0,"CV","CH",14.6,54.8,40.2,3.69386699562498,1
2006-10-13,0,"CV","CH",15.2,46.2,31,3.43398720448515,1
2006-10-13,0,"CV","CH",18,NA,NA,NA,0
2006-10-13,0,"CV","CH",19.2,50.6,31.4,3.44680789291421,1
2006-10-13,0,"CV","CH",14.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",16,46.8,30.8,3.42751468997953,1
2006-10-13,0,"CV","CH",18.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",29.1,NA,NA,NA,0
2006-10-13,0,"CV","CH",11.3,54.3,43,3.76120011569356,1
2006-10-13,0,"CV","CH",15.7,50.9,35.2,3.56104608260405,1
2006-10-13,0,"CV","CH",13.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",19.3,50.4,31.1,3.43720781918519,1
2006-10-13,0,"CV","CH",18.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",14.1,NA,NA,NA,0
2006-10-13,0,"CV","CH",14.9,42.2,27.3,3.30688670219091,1
2006-10-13,0,"CV","CH",15,36.3,21.3,3.05870707271538,1
2006-10-13,0,"CV","CH",14.5,40.8,26.3,3.26956893918372,1
2006-10-13,0,"CV","CH",15.3,48.2,32.9,3.49347265777133,1
2006-10-13,0,"CV","CH",15.5,39.6,24.1,3.18221184049661,1
2006-10-13,0,"CV","CH",15.7,59,43.3,3.76815263500844,1
2006-10-13,0,"CV","CH",15.7,50,34.3,3.53514535417189,1
2006-10-13,0,"CV","CH",18.6,NA,NA,NA,0
2006-10-13,0,"CV","CH",15.4,45.3,29.9,3.39785848039664,1
2006-10-13,0,"CV","CH",15.3,NA,NA,NA,0
2006-10-13,0,"CV","CH",14.3,46,31.7,3.45631668088323,1
2006-10-13,0,"CV","CH",17.3,53.2,35.9,3.58073729549423,1
2006-10-13,0,"CV","CH",18.4,NA,NA,NA,0
2006-10-13,0,"CV","CH",19.6,NA,NA,NA,0
2006-10-13,0,"CV","CH",12.9,NA,NA,NA,0
2006-10-13,0,"CV","CH",15.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",17.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",13.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",12.7,53.3,40.6,3.70376806660769,1
2006-10-13,0,"CV","CH",13,NA,NA,NA,0
2006-10-13,0,"CV","CH",10.8,59.8,49,3.89182029811063,1
2006-10-13,0,"CV","CH",13,43.4,30.4,3.41444260841218,1
2006-10-13,0,"CV","CH",12.6,58.8,46.2,3.83297979808769,1
2006-10-13,0,"CV","CH",9.7,41,31.3,3.44361809754611,1
2006-10-13,0,"CV","CH",9.3,NA,NA,NA,0
2006-10-13,0,"CV","CH",17.8,NA,NA,NA,0
2006-10-13,0,"CV","CH",21.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",15.8,NA,NA,NA,0
2006-10-13,0,"CV","CH",11.6,52.4,40.8,3.70868208141012,1
2006-10-13,0,"CV","CH",13.4,NA,NA,NA,0
2006-10-13,0,"CV","CH",23,52.3,29.3,3.37758751602302,1
2006-10-13,0,"CV","CH",13.7,59.5,45.8,3.82428409112014,1
2006-10-13,0,"CV","CH",17.4,NA,NA,NA,0
2006-10-13,0,"CV","CH",18.4,NA,NA,NA,0
2006-10-13,0,"CV","CH",20.6,41.91790517,21.31790517,3.05954733790355,1
2006-10-13,0,"CV","CH",12.6,49.50055606,36.90055606,3.60822662030963,1
2006-10-13,0,"CV","CH",18.9,54.45455465,35.55455465,3.57106826759257,1
2006-10-13,0,"CV","CH",14.9,NA,NA,NA,0
2006-10-13,0,"CV","CH",15.3,50.2,34.9,3.55248682920838,1
2006-10-13,0,"CV","CH",15.3,50,34.7,3.54673968695281,1
2006-10-13,0,"CV","CH",15.8,52.3,36.5,3.59731226058845,1
2006-10-13,0,"CV","CH",15.8,52,36.2,3.58905911883173,1
2006-10-13,0,"CV","CH",13.8,NA,NA,NA,0
2006-10-13,0,"CV","CH",12.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",14.3,NA,NA,NA,0
2006-10-13,0,"CV","CH",12.9,41.4,28.5,3.3499040872746,1
2006-10-13,0,"CV","CH",16.6,55.7,39.1,3.66612246699132,1
2006-10-13,0,"CV","CH",12.9,46.6,33.7,3.51749783735832,1
2006-10-13,0,"CV","CH",13.6,52.7,39.1,3.66612246699132,1
2006-10-13,0,"CV","CH",13.7,55.4,41.7,3.73050112880476,1
2006-10-13,0,"CV","CH",15.1,45.8,30.7,3.42426265459315,1
2006-10-13,0,"CV","CH",22.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",17.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",18.7,NA,NA,NA,0
2006-10-13,0,"CV","CH",10.3,57.1,46.8,3.8458832029236,1
2006-10-13,0,"CV","CH",16.3,60.4,44.1,3.7864597824528,1
2006-10-13,0,"CV","CH",14.5,NA,NA,NA,0
2006-10-13,0,"CV","CH",17.3,NA,NA,NA,0
2006-10-13,0,"CV","CH",10.9,51.4,40.5,3.70130197411249,1
2006-10-13,0,"CV","CH",11.7,NA,NA,NA,0
2006-10-13,0,"CV","CH",10.9,53.6,42.7,3.75419892023458,1
2006-10-13,0,"CV","CH",13.3,48.9,35.6,3.57234563785798,1
2006-10-13,0,"CV","CH",10.7,NA,NA,NA,0
2006-10-13,0,"CV","CH",12.2,47.5,35.3,3.56388296393925,1
2006-10-13,0,"CV","CH",15.4,NA,NA,NA,0
2006-10-13,0,"CV","CH",16.7,44.5,27.8,3.32503602069659,1
2006-10-13,0,"CV","CH",9.1,NA,NA,NA,0
2006-10-13,0,"CV","CH",11.3,50.3,39,3.66356164612965,1
2006-10-13,0,"CV","CH",11.3,NA,NA,NA,0
2006-10-13,0,"CV","CH",7.6,NA,NA,NA,0
2006-10-13,0,"CV","CH",16.7,NA,NA,NA,0
2006-10-13,0,"CV","CH",16.8,NA,NA,NA,0
2006-10-13,0,"CV","CH",18.9,53,34.1,3.52929738428947,1
2006-10-13,0,"CV","CH",11.8,46.6,34.8,3.54961738678043,1
2006-10-13,0,"CV","CH",8.5,NA,NA,NA,1
2006-10-13,0,"CV","CH",15.4,NA,NA,NA,1
2006-10-13,0,"CV","CH",16.2,53.8,37.6,3.62700405039585,1
2006-10-13,0,"CV","CH",23.6,51.3,27.7,3.32143241319329,1
2006-10-13,0,"CV","CH",12.3,43.9,31.6,3.45315712059287,1
2006-10-13,0,"CV","CH",10.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",21.3,NA,NA,NA,0
2006-10-13,0,"CV","CH",19.6,49.60165807,30.00165807,3.40125264913488,1
2006-10-13,0,"CV","CH",11.9,NA,NA,NA,0
2006-10-13,0,"CV","CH",13.5,49.3,35.8,3.57794789340665,1
2006-10-13,0,"CV","CH",13.4,53,39.6,3.67882911826043,1
2006-10-13,0,"CV","CH",12.9,NA,NA,NA,0
2006-10-13,0,"CV","CH",11.9,NA,NA,NA,0
2006-10-13,0,"CV","CH",15,NA,NA,NA,0
2006-10-13,0,"CV","CH",12,50.5,38.5,3.65065824129374,1
2006-10-13,0,"CV","CH",14.1,NA,NA,NA,0
2006-10-13,0,"CV","CH",19.4,57.4,38,3.63758615972639,1
2006-10-13,0,"CV","CH",10,NA,NA,NA,0
2006-10-13,0,"CV","CH",15.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",15.9,44.7,28.8,3.3603753871419,1
2006-10-13,0,"CV","CH",12.7,54.3,41.6,3.72810016726722,1
2006-10-13,0,"CV","CH",13.9,NA,NA,NA,0
2006-10-13,0,"CV","CH",15.2,52.1,36.9,3.60821155104648,1
2006-10-13,0,"CV","CH",18.2,NA,NA,NA,0
2006-10-13,0,"CV","CH",20.7,NA,NA,NA,0
2006-10-13,0,"CV","CH",12.4,NA,NA,NA,0
2007-10-11,0,"CV","CH",38.6,59.7,21.1,3.04927304048202,1
2007-10-11,0,"CV","CH",33.1,58.9,25.8,3.25037449192757,1
2007-10-11,0,"CV","CH",27.5,NA,NA,NA,0
2007-10-11,0,"CV","CH",38.4,NA,NA,NA,0
2007-10-11,0,"CV","CH",34.7,58.9,24.2,3.18635263316264,1
2007-10-11,0,"CV","CH",32.3,55.1,22.8,3.1267605359604,1
2007-10-11,0,"CV","CH",32.4,NA,NA,NA,0
2007-10-11,0,"CV","CH",32.2,NA,NA,NA,0
2007-10-11,0,"CV","CH",36.4,NA,NA,NA,0
2007-10-11,0,"CV","CH",42.7,66.2,23.5,3.15700042115011,1
2007-10-11,0,"CV","CH",28.1,58.3,30.2,3.40784192438082,1
2007-10-11,0,"CV","CH",37.4,57.9,20.5,3.02042488614436,1
2007-10-11,0,"CV","CH",31.3,NA,NA,NA,0
2007-10-11,0,"CV","CH",27.7,NA,NA,NA,0
2007-10-11,0,"CV","CH",44.2,56.1,11.9,2.47653840011748,1
2007-10-11,0,"CV","CH",36,61,25,3.2188758248682,1
2007-10-11,0,"CV","CH",31.8,47.2,15.4,2.73436750941958,1
2007-10-11,0,"CV","CH",31.1,59.8,28.7,3.35689712276558,1
2007-10-11,0,"CV","CH",28.8,51.01708624,22.21708624,3.10086164329966,1
2007-10-11,0,"CV","CH",28.4,53.6,25.2,3.22684399451738,1
2007-10-11,0,"CV","CH",27.6,NA,NA,NA,0
2007-10-11,0,"CV","CH",33.4,NA,NA,NA,0
2007-10-11,0,"CV","CH",28.8,NA,NA,NA,0
2007-10-11,0,"CV","CH",35.8,NA,NA,NA,0
2007-10-11,0,"CV","CH",46.5,59.6,13.1,2.57261223020711,1
2007-10-11,0,"CV","CH",38.4,55.7,17.3,2.85070650150373,1
2007-10-11,0,"CV","CH",39.3,62.7,23.4,3.15273602236366,1
2007-10-11,0,"CV","CH",36.3,61,24.7,3.20680324363393,1
2007-10-11,0,"CV","CH",42.2,NA,NA,NA,0
2007-10-11,0,"CV","CH",31.7,56.8,25.1,3.22286784613774,1
2007-10-11,0,"CV","CH",25.5,NA,NA,NA,0
2007-10-11,0,"CV","CH",28.9,54.8,25.9,3.25424296870549,1
2007-10-11,0,"CV","CH",20.9,50.6,29.7,3.39114704580865,1
2007-10-11,0,"CV","CH",35.4,NA,NA,NA,0
2007-10-11,0,"CV","CH",44.6,65.3,20.7,3.03013370027132,1
2007-10-11,0,"CV","CH",28.9,NA,NA,NA,0
2007-10-11,0,"CV","CH",33.6,56.1,22.5,3.11351530921037,1
2007-10-11,0,"CV","CH",54.5,NA,NA,NA,0
2007-10-11,0,"CV","CH",42.2,74.27054898,32.07054898,3.46793813173753,1
2007-10-11,0,"CV","CH",30.1,NA,NA,NA,0
2007-10-11,0,"CV","CH",27,47.4,20.4,3.01553490085017,1
2007-10-11,0,"CV","CH",37.1,NA,NA,NA,0
2007-10-11,0,"CV","CH",41.1,54.1,13,2.56494935746154,1
2007-10-11,0,"CV","CH",41.9,55.8,13.9,2.63188884013665,1
2007-10-11,0,"CV","CH",27.1,38,10.9,2.3887627892351,1
2007-10-11,0,"CV","CH",43.7,62.8,19.1,2.94968833505258,1
2007-10-11,0,"CV","CH",40.7,NA,NA,NA,0
2007-10-11,0,"CV","CH",36.8,55.4,18.6,2.92316158071916,1
2007-10-11,0,"CV","CH",29,55.5,26.5,3.27714473299218,1
2007-10-11,0,"CV","CH",29.1,NA,NA,NA,0
2007-10-11,0,"CV","CH",37.6,67.49671418,29.89671418,3.39774858071241,1
2007-10-11,0,"CV","CH",34.5,53.8,19.3,2.96010509591084,1
2007-10-11,0,"CV","CH",36.3,NA,NA,NA,0
2007-10-11,0,"CV","CH",26.5,NA,NA,NA,0
2007-10-11,0,"CV","CH",40,60.4,20.4,3.01553490085017,1
2007-10-11,0,"CV","CH",40.2,69.6,29.4,3.38099467434464,1
2007-10-11,0,"CV","CH",47,62.5,15.5,2.7408400239252,1
2007-10-11,0,"CV","CH",32.5,NA,NA,NA,0
2007-10-11,0,"CV","CH",25.3,NA,NA,NA,0
2007-10-11,0,"CV","CH",38.1,NA,NA,NA,0
2007-10-11,0,"CV","CH",32.3,NA,NA,NA,0
2007-10-11,0,"CV","CH",27.1,49,21.9,3.08648663682246,1
2007-10-11,0,"CV","CH",23.3,NA,NA,NA,0
2007-10-11,0,"CV","CH",34.9,59.4,24.5,3.19867311755068,1
2007-10-11,0,"CV","CH",32.1,72.04630472,39.94630472,3.68753617031209,1
2007-10-11,0,"CV","CH",31.5,62.6969864,31.1969864,3.44032150040676,1
